account_age_months,monthly_charges,subscription_tier,support_calls,reported_issues,inactive_days,usage_decline,competitor_offer,promotion_response,contract_type,payment_method,online_security,tech_support,churn
37,62.35,1,4,3,17,24.3,1,1,1,1,1,1,0
35,78.85,1,4,3,13,10.6,1,0,1,3,1,0,1
36,53.77,3,7,3,15,9.9,0,1,1,3,1,0,0
42,69.07,1,6,3,19,17.8,1,1,0,1,0,0,0
28,73.46,2,4,2,13,15.7,0,1,2,0,0,1,0
22,57.84,3,6,4,24,19.1,0,1,0,3,0,0,0
39,85.93,1,4,4,14,30.5,0,1,0,1,0,0,1
30,86.33,1,5,3,26,5.4,1,0,0,1,1,0,1
33,56.28,2,6,4,9,22.3,0,1,0,1,0,1,0
34,73.46,2,6,2,18,17.4,1,1,2,0,1,0,1
39,40.23,3,4,3,15,26.6,1,0,2,0,1,1,0
31,56.22,3,6,3,14,20.4,0,0,0,2,0,1,0
39,85.2,1,4,3,18,15.6,1,1,1,0,0,1,1
35,71.8,1,5,3,17,2.9,1,1,0,2,1,0,1
21,65.49,3,6,1,11,20.5,1,1,1,3,1,0,0
30,102.86,3,5,4,15,12.0,1,0,0,1,0,0,1
21,63.25,2,6,3,18,14.4,0,1,0,0,1,0,0
34,54.15,2,7,4,9,23.0,0,1,0,2,1,0,0
30,80.65,3,6,2,10,2.3,0,0,0,2,0,1,0
40,71.05,1,4,2,15,3.1,1,0,0,2,1,1,1
27,54.28,3,5,3,12,14.4,0,1,0,3,0,0,0
36,83.09,1,5,2,17,12.1,1,1,0,1,0,1,1
33,80.49,1,4,3,14,19.5,1,1,0,2,1,1,1
33,63.05,2,5,3,17,18.1,0,1,0,1,1,1,0
37,67.46,2,5,2,23,11.5,1,0,0,1,0,0,0
41,74.23,1,4,1,10,10.6,1,1,1,3,1,1,1
19,72.29,3,5,2,13,10.5,0,0,1,3,1,0,0
39,60.61,3,4,2,15,20.1,1,0,0,0,0,1,1
25,62.9,2,4,2,21,14.3,0,1,0,2,1,0,0
44,76.81,3,5,2,12,5.7,1,1,0,3,0,1,1
33,42.59,3,3,2,12,18.5,1,0,0,0,0,0,0
34,42.99,3,4,3,18,22.5,1,1,1,0,1,0,0
46,58.86,1,4,2,17,12.9,1,0,0,3,1,0,1
29,60.06,2,5,3,17,20.7,0,0,1,1,0,0,0
30,55.9,3,5,2,20,21.9,0,0,0,2,1,0,0
31,108.9,2,4,4,21,44.5,0,1,0,0,1,1,1
39,88.94,2,6,3,10,17.0,0,0,0,0,0,1,1
33,97.24,2,5,3,19,31.9,0,0,1,3,0,1,1
13,63.7,3,4,3,16,3.1,0,1,0,2,0,0,0
22,60.54,2,5,3,12,16.8,0,1,2,0,1,1,0
36,81.67,1,4,3,16,29.4,1,1,0,0,1,1,1
34,85.64,1,6,2,13,16.5,0,1,1,3,0,1,0
34,57.18,3,4,2,15,24.7,1,1,1,0,0,0,0
30,94.04,1,3,3,13,11.2,1,1,1,3,1,1,1
33,89.41,3,5,3,12,16.9,1,1,0,0,1,1,1
26,64.76,3,5,2,16,10.6,0,0,1,2,0,1,0
22,64.27,2,5,2,15,14.0,0,1,0,3,0,0,0
42,83.42,1,4,3,17,16.5,1,0,0,0,0,0,1
38,88.02,1,3,2,6,22.7,1,1,0,1,1,0,1
38,45.51,3,6,0,18,3.1,1,1,1,3,1,0,1
29,60.19,2,6,4,22,11.3,0,0,0,0,1,1,0
32,55.96,2,4,3,12,32.9,1,0,0,3,1,1,0
37,66.59,1,4,2,20,11.0,0,0,1,2,1,0,0
28,64.37,3,6,3,15,23.8,0,0,1,1,1,1,0
40,80.08,1,5,3,14,17.2,1,1,0,0,1,0,1
36,74.95,1,3,2,19,8.2,1,1,0,2,0,0,1
36,65.03,3,5,2,11,24.0,1,0,0,2,0,1,0
31,79.84,1,4,3,15,25.9,1,1,1,0,0,1,1
15,85.42,2,5,3,12,7.6,0,0,1,0,0,0,0
28,63.48,1,5,3,16,18.0,1,0,2,0,1,1,0
29,68.87,2,5,3,14,7.8,1,0,1,0,0,0,0
45,67.43,1,5,2,16,14.4,1,0,0,0,0,1,0
26,64.17,2,5,3,22,11.9,0,1,0,0,1,0,0
24,73.22,2,5,2,12,9.9,0,0,0,0,0,0,0
20,66.52,3,7,3,10,12.4,0,0,1,0,1,1,0
28,69.54,3,5,2,18,17.7,0,0,1,3,1,1,0
28,49.49,3,4,3,13,17.6,0,1,1,3,0,1,0
44,78.34,1,3,2,17,22.7,1,1,0,2,1,0,1
39,83.87,1,2,2,17,29.2,1,1,0,2,0,0,1
16,71.59,3,5,3,19,8.6,0,1,0,3,1,1,0
34,65.53,1,4,2,16,21.8,0,0,1,2,0,1,0
36,56.68,2,4,3,14,20.7,0,1,0,1,1,0,0
40,82.04,1,2,3,20,19.9,1,1,0,0,0,1,1
29,46.35,3,6,3,19,21.4,0,0,1,0,0,0,0
37,88.82,1,7,2,14,12.6,1,0,0,0,0,0,0
29,56.79,2,4,3,23,22.9,0,1,0,3,1,1,0
38,81.53,1,6,3,19,6.7,0,1,0,0,0,1,1
30,53.47,2,3,3,15,15.4,0,0,0,0,1,1,0
28,56.45,3,5,3,12,22.1,0,0,1,3,1,1,0
28,63.57,3,7,3,18,11.4,0,1,0,0,1,0,0
49,80.34,2,5,3,13,21.3,0,1,0,0,1,1,1
29,74.01,3,5,4,17,17.2,0,1,0,1,0,1,0
37,65.55,1,3,2,14,3.1,1,0,1,1,0,0,1
31,56.3,3,6,3,17,24.5,0,1,0,3,0,0,0
40,67.12,1,4,4,10,17.4,0,1,0,3,0,1,0
36,71.43,1,5,2,22,12.9,0,0,0,3,0,0,0
24,62.03,2,4,3,12,12.4,0,0,0,0,1,1,0
42,67.7,1,6,3,23,19.6,1,1,0,2,1,0,0
33,69.62,3,7,3,10,18.1,1,0,1,0,0,1,0
39,81.12,1,6,2,19,12.6,0,0,1,2,0,0,0
35,76.07,1,5,2,23,23.9,1,0,0,2,1,0,0
38,70.37,1,5,3,15,16.0,1,1,0,0,0,0,1
40,70.04,1,5,2,15,12.6,1,0,0,0,1,0,0
28,69.12,2,6,4,12,11.6,0,1,0,0,1,1,0
37,68.33,2,4,2,15,11.5,1,1,1,2,1,1,1
29,50.66,3,6,3,16,18.5,0,0,0,0,1,1,0
25,101.79,2,4,3,13,17.5,1,0,1,3,1,0,1
27,75.97,2,5,3,17,10.8,0,0,2,3,1,1,0
32,44.33,2,4,3,18,26.4,0,0,0,3,1,0,0
45,65.18,1,4,2,5,28.3,1,0,1,0,0,1,1
37,74.19,1,5,2,18,25.6,1,0,0,3,1,0,1
51,50.19,1,3,1,18,11.8,1,1,0,0,0,0,1
33,56.33,3,5,3,15,15.4,0,1,0,0,1,0,0
21,78.46,2,7,2,17,13.8,0,0,0,3,1,1,0
40,84.97,1,3,2,18,24.1,1,1,0,0,0,1,1
24,93.52,1,3,4,15,22.5,1,1,0,3,1,0,1
35,81.6,2,5,2,16,21.9,1,1,2,0,0,1,1
23,69.1,3,6,3,11,20.6,1,1,1,0,1,1,0
36,80.44,1,4,2,18,12.2,1,0,0,0,1,0,0
31,69.17,3,7,3,15,17.1,1,0,0,3,1,1,0
32,54.17,3,6,2,17,22.5,1,1,0,3,0,1,0
41,67.13,1,5,2,17,1.3,1,0,0,3,0,0,1
28,68.31,2,5,2,15,11.1,0,1,0,0,0,0,0
41,97.66,1,3,3,14,39.8,0,1,0,1,1,1,1
37,89.14,1,4,3,6,22.2,1,0,1,3,1,1,1
30,75.09,2,5,2,17,16.6,0,1,0,1,1,0,0
28,78.58,1,6,2,12,8.9,1,0,0,3,0,0,1
37,88.13,1,5,1,8,5.9,0,1,1,0,0,1,0
41,72.94,3,6,3,17,22.3,0,1,1,3,1,1,1
31,63.92,3,5,1,19,20.4,1,0,0,2,1,1,0
37,68.58,2,7,3,16,14.1,1,1,1,0,1,1,0
35,79.99,2,3,2,20,29.7,1,1,0,3,0,1,1
36,64.09,1,4,3,14,22.3,1,0,0,0,0,0,0
31,87.7,1,3,3,17,21.6,1,0,1,0,1,0,1
24,52.59,3,5,2,21,21.2,1,1,0,2,1,0,0
33,56.93,3,6,3,19,25.8,0,0,2,0,1,1,0
34,54.3,3,3,2,15,21.4,0,1,1,0,0,1,0
35,65.0,3,7,3,19,21.2,1,1,0,1,0,0,0
36,71.79,2,5,2,13,18.3,0,0,0,3,1,0,0
35,82.0,1,3,3,14,19.0,1,0,0,3,0,1,1
39,70.37,1,5,2,19,10.5,1,1,1,3,1,0,1
21,67.59,3,6,2,22,15.8,1,1,0,0,1,0,0
40,81.82,1,4,2,18,20.8,0,0,0,3,0,0,1
39,84.47,2,4,3,14,25.6,1,0,1,2,1,1,1
31,71.21,3,6,2,17,15.0,0,0,0,1,1,0,0
35,77.45,1,4,2,19,4.2,1,0,0,0,1,0,1
22,56.48,3,5,3,16,14.2,0,1,1,1,1,0,0
21,65.43,3,6,2,13,20.3,1,1,0,3,1,1,0
31,56.01,1,5,4,10,23.5,0,1,0,2,1,0,0
20,74.09,3,7,3,16,7.0,0,1,0,2,0,0,0
29,82.88,1,6,3,9,21.5,0,1,0,0,0,0,1
37,73.46,1,5,2,14,16.5,0,0,0,3,1,1,0
32,64.92,3,6,2,18,16.3,0,1,1,0,1,1,0
32,34.21,3,2,3,19,19.8,0,1,2,2,1,1,0
28,45.34,3,4,3,15,22.6,0,0,0,0,0,1,0
15,65.48,2,6,3,12,14.2,0,0,0,2,1,0,0
42,64.66,3,6,2,16,-3.9,1,0,1,3,1,1,1
44,65.32,1,5,3,15,16.9,0,1,1,3,0,0,0
29,104.8,1,5,4,13,31.6,0,1,0,1,0,0,1
37,72.04,1,4,4,13,14.8,0,1,2,1,1,1,0
45,75.79,1,5,2,13,15.1,1,1,1,0,0,0,1
27,68.55,2,6,2,19,17.0,1,1,0,3,0,1,0
22,73.04,1,4,3,17,9.6,0,1,1,3,1,1,0
35,69.59,3,6,2,14,13.0,1,0,0,0,1,0,1
32,63.66,3,5,2,14,18.6,1,0,0,1,1,1,0
35,65.34,2,4,2,16,18.8,0,1,0,1,1,0,0
21,49.65,3,6,4,17,17.3,1,0,0,3,0,0,0
28,63.9,2,5,3,17,18.6,0,1,0,1,0,0,0
45,61.92,1,5,1,20,22.9,1,1,2,1,0,0,0
41,89.09,1,3,3,24,23.9,1,0,0,3,0,0,1
40,72.47,3,6,2,18,16.7,1,0,0,2,0,0,1
39,71.43,1,5,3,14,14.0,0,0,1,1,0,1,0
37,66.6,2,4,2,16,-5.6,1,1,2,3,0,0,1
37,77.07,2,4,3,13,12.5,1,0,1,0,0,1,1
28,58.15,2,4,2,12,16.7,1,1,0,3,1,0,0
39,74.58,2,4,1,13,12.6,1,0,1,0,0,1,0
36,60.02,3,8,2,17,26.4,1,0,0,0,0,0,0
35,68.43,1,5,3,16,14.9,1,0,0,3,0,0,1
43,67.26,3,6,2,18,13.5,1,0,0,3,1,0,1
26,46.69,3,4,3,15,27.2,1,0,0,3,1,0,0
25,63.44,2,4,2,17,9.6,0,0,0,3,0,1,0
38,79.27,1,3,3,11,30.8,1,1,0,3,0,1,1
47,78.42,1,3,2,14,32.0,1,0,1,3,1,1,1
30,55.64,3,5,2,15,14.5,0,1,1,0,1,0,0
28,97.19,1,5,4,17,30.5,0,0,0,3,0,0,1
35,61.83,1,4,3,16,15.3,1,1,0,0,0,0,0
22,57.52,2,4,2,20,17.6,1,1,2,3,0,1,0
24,70.32,2,5,3,17,13.8,0,0,0,3,1,1,0
35,68.96,2,6,2,19,14.7,1,1,1,1,1,1,0
34,76.1,3,8,2,22,16.3,1,0,0,3,1,1,1
34,75.35,2,6,2,16,19.8,1,1,0,0,1,0,0
43,75.11,1,3,2,9,14.7,1,1,1,0,0,1,1
38,110.15,1,4,3,8,44.2,0,1,0,1,0,1,1
26,48.78,3,5,3,14,22.0,0,0,2,0,0,1,0
23,71.0,3,7,2,20,17.7,1,1,2,2,0,0,0
34,58.88,2,5,3,14,20.4,1,0,1,3,1,1,0
24,62.52,2,6,3,16,24.5,1,0,0,3,0,1,0
40,65.52,1,5,2,22,19.7,1,0,0,3,0,1,1
49,84.23,1,3,2,11,17.6,1,0,0,2,0,0,1
31,74.37,3,7,3,16,16.5,1,0,0,2,1,1,0
40,73.48,1,5,3,18,11.2,1,0,0,0,1,0,1
26,63.07,2,6,3,14,7.6,0,0,0,2,0,0,0
26,81.32,1,6,3,13,11.7,0,1,0,3,0,1,0
28,97.34,1,7,1,21,8.6,0,0,1,3,0,0,0
39,81.08,2,5,2,17,13.5,1,1,0,0,0,1,1
34,60.75,2,4,3,20,18.8,0,0,0,0,1,1,0
38,70.22,2,4,3,11,8.4,1,0,0,3,0,0,1
30,55.62,3,5,3,14,22.1,0,0,0,0,1,1,0
29,73.79,2,4,2,13,7.9,1,1,0,2,0,1,1
10,60.86,3,5,2,19,13.4,0,0,0,3,0,1,0
34,78.38,2,4,2,18,37.6,1,1,0,0,1,0,1
41,58.73,2,6,4,20,25.8,1,0,0,0,1,1,0
25,66.19,3,6,1,16,20.7,1,0,0,3,0,0,0
30,84.39,1,2,3,20,22.7,1,0,0,0,0,0,1
28,57.21,2,5,3,7,27.2,1,0,0,0,1,0,0
38,65.36,3,6,3,15,17.4,0,0,0,0,0,0,0
37,75.9,2,3,2,13,10.2,1,1,2,2,0,0,1
33,88.29,2,3,3,17,23.2,1,0,1,0,0,1,1
33,80.98,2,4,3,16,23.0,1,1,0,3,1,1,1
40,80.76,1,5,3,16,16.0,1,0,0,0,0,0,0
32,90.74,1,4,3,19,29.3,1,0,1,2,0,0,1
34,65.56,2,6,3,18,19.9,0,0,1,3,0,0,0
37,54.91,1,4,2,17,6.1,1,0,0,3,0,0,1
32,72.92,3,6,3,20,3.2,1,1,1,2,0,0,1
38,72.91,1,4,3,16,23.1,0,0,0,2,0,1,0
39,58.95,2,6,3,16,31.1,1,0,0,0,1,1,0
29,38.23,3,5,3,17,22.2,1,1,0,2,1,1,0
38,87.93,1,4,3,18,13.9,0,1,0,2,0,0,1
33,63.99,1,5,3,12,24.9,0,1,0,2,0,1,0
40,56.72,3,6,1,13,23.2,1,1,0,2,1,1,0
20,63.51,3,7,4,15,10.4,0,0,0,0,0,1,0
33,49.66,3,4,3,17,26.1,0,1,0,0,1,0,0
42,62.3,3,7,3,14,16.5,0,1,0,3,0,0,0
35,69.45,1,5,3,23,16.8,0,1,1,0,0,1,0
23,61.01,2,5,4,11,21.1,0,1,0,2,0,0,0
27,59.4,3,5,2,21,16.2,1,0,0,0,0,0,0
36,91.0,3,5,3,27,13.4,1,1,1,2,1,0,1
25,78.91,3,7,3,23,11.3,0,1,0,1,0,1,0
43,75.35,3,4,2,16,23.5,1,1,1,2,0,0,1
29,67.29,1,5,3,9,21.8,0,1,1,2,0,1,0
49,75.57,1,3,2,16,18.2,1,0,0,1,1,0,1
24,78.45,2,7,2,19,10.7,1,1,0,1,0,1,0
32,109.65,2,3,3,15,32.3,1,1,0,3,1,0,1
31,59.51,2,6,3,16,13.5,0,1,1,0,1,1,0
34,71.09,2,6,3,17,21.2,0,1,0,3,0,1,0
21,59.86,3,5,3,20,13.5,0,1,0,0,0,0,0
16,73.09,3,9,4,16,11.5,0,1,0,0,1,1,0
26,52.77,3,5,3,17,17.0,0,1,0,2,1,0,0
34,47.65,3,5,3,14,20.4,1,0,0,2,0,0,0
21,66.54,3,6,3,20,8.0,0,0,2,0,0,0,0
31,69.23,1,2,2,13,11.9,0,0,0,0,0,1,0
24,68.09,2,6,3,14,18.9,0,1,0,0,0,0,0
19,75.37,3,7,1,12,12.6,0,0,1,3,1,1,0
25,70.14,3,7,2,15,18.3,1,0,0,2,0,0,0
27,69.85,2,5,2,10,13.2,0,1,0,3,1,0,0
25,65.28,3,5,2,15,17.6,0,1,2,1,1,1,0
28,64.93,3,6,3,12,20.3,0,0,1,0,0,1,0
30,38.77,3,6,4,24,22.0,0,1,1,0,1,0,0
38,50.47,2,4,3,15,24.7,1,0,2,2,0,1,0
15,66.17,3,6,3,10,13.7,0,0,0,3,0,0,0
19,78.12,3,7,3,18,13.2,0,0,0,0,1,1,0
45,74.55,1,3,3,12,18.1,1,1,0,2,1,1,1
35,94.15,1,3,3,18,23.4,1,1,2,0,0,1,1
7,61.72,3,6,4,16,9.6,0,0,0,2,1,1,0
30,59.28,3,6,3,9,16.3,1,0,0,3,1,0,0
32,75.84,1,4,2,20,21.1,1,1,0,0,0,0,0
27,79.83,3,7,3,16,9.8,1,0,2,0,0,0,1
36,70.36,1,4,2,20,18.0,0,0,0,2,1,0,0
36,67.14,3,7,2,17,24.5,0,0,1,3,0,0,0
37,62.27,3,7,4,9,17.0,0,0,1,3,0,0,0
41,63.96,1,3,1,16,11.2,1,0,0,3,1,0,1
34,69.94,1,4,2,5,11.7,0,0,0,0,0,1,0
44,61.78,1,5,2,20,-4.7,1,1,1,3,1,0,1
33,67.24,3,7,2,15,16.0,1,1,1,0,0,1,0
43,78.6,2,4,2,18,16.1,1,1,0,3,1,0,1
36,67.32,3,7,3,15,21.4,1,0,1,2,0,1,0
23,59.96,3,7,2,14,22.6,1,1,1,0,1,0,0
39,97.3,3,5,2,17,28.6,1,0,1,0,1,0,1
31,80.31,1,8,4,18,16.1,0,1,0,3,0,1,0
32,58.59,2,5,3,8,15.6,1,1,0,0,0,1,0
36,76.24,1,4,2,12,26.7,1,1,0,2,1,0,1
29,91.34,1,4,3,17,14.7,1,1,0,0,1,1,1
36,88.64,1,5,3,14,26.4,0,0,0,0,1,0,1
42,92.16,1,6,2,17,3.4,1,0,0,0,0,0,0
50,66.53,3,5,2,11,24.1,0,1,1,0,0,1,0
33,30.03,3,6,3,15,23.5,1,1,0,0,0,1,0
15,68.59,3,6,4,17,13.9,0,1,0,3,1,1,0
37,88.48,1,4,3,17,19.7,0,0,0,0,0,1,1
18,54.33,3,4,3,11,21.4,0,0,0,0,0,0,0
21,71.32,1,4,3,13,7.7,0,1,0,2,0,0,0
35,79.33,2,6,2,20,13.4,0,0,0,3,1,0,0
23,71.59,3,5,2,14,12.1,1,0,2,2,0,1,0
22,59.27,3,7,4,20,15.7,0,0,1,3,1,1,0
28,56.68,3,5,2,14,21.1,1,0,1,0,0,1,0
34,72.98,2,9,2,22,23.6,1,1,0,2,1,1,0
32,51.74,3,4,2,12,15.3,1,1,0,2,0,0,0
41,65.98,1,4,2,22,16.5,1,1,0,3,1,0,1
25,70.89,2,7,2,19,19.5,0,1,1,0,0,0,0
33,61.74,3,6,3,15,20.6,1,0,1,3,1,0,0
37,63.73,2,5,4,10,14.7,0,1,0,0,0,0,0
42,59.39,3,5,2,23,14.6,0,0,0,0,1,1,0
25,66.15,3,7,3,18,12.1,0,1,0,0,0,0,0
33,60.55,1,3,3,12,16.4,0,1,0,3,0,1,0
28,65.35,1,3,2,9,17.7,0,1,0,2,1,0,0
34,76.18,1,6,3,12,16.8,1,0,2,3,0,0,1
36,36.33,2,1,1,14,27.0,1,0,0,0,0,1,0
35,83.24,2,2,3,14,30.7,1,1,0,0,0,0,1
21,71.51,3,6,3,12,13.2,0,1,0,3,0,1,0
35,80.18,1,5,3,22,11.8,0,0,0,2,1,1,1
44,63.24,1,5,2,22,6.2,1,1,0,0,0,1,1
32,60.01,3,4,3,11,14.7,1,0,0,0,0,0,0
33,78.93,1,4,3,12,23.8,1,1,0,1,0,0,1
35,57.9,2,6,3,24,24.2,1,1,1,2,0,1,0
26,79.51,2,4,2,13,7.2,1,0,0,0,0,1,1
36,59.63,2,7,3,7,24.9,1,1,1,0,1,1,0
30,75.03,2,5,2,17,20.2,0,1,1,3,1,0,0
38,73.51,1,6,3,17,18.1,0,0,0,0,1,0,0
37,96.75,1,4,3,15,29.0,0,1,1,1,1,1,1
24,67.83,3,5,2,15,15.0,1,0,0,0,0,1,0
32,77.18,2,7,3,7,10.3,0,1,0,0,0,1,0
29,48.85,3,6,3,16,12.7,0,0,0,2,0,0,0
43,66.75,2,4,1,17,8.7,1,1,0,0,0,1,1
28,62.58,2,4,2,19,23.7,1,1,0,2,1,1,0
29,76.87,2,7,2,17,16.3,1,1,0,0,0,1,0
38,72.36,3,5,2,11,15.1,1,0,1,0,1,0,1
21,78.68,3,6,3,18,9.8,0,0,2,0,1,1,0
36,84.92,1,3,2,15,17.9,1,0,0,0,0,1,1
33,87.77,1,4,4,19,20.4,1,0,1,3,1,0,1
38,71.19,2,5,3,13,11.3,1,0,2,3,0,1,1
21,66.73,3,6,2,20,17.3,0,1,1,2,0,0,0
31,92.56,2,2,3,15,18.3,1,1,1,0,0,0,1
32,89.21,2,2,3,18,29.1,1,0,1,0,0,0,1
31,73.85,3,7,3,15,9.8,0,0,0,2,1,0,0
43,60.11,2,3,2,15,9.9,1,1,0,0,1,1,1
34,78.7,1,6,2,15,9.6,0,1,0,0,1,1,0
31,78.61,2,5,2,12,14.4,0,0,0,3,0,1,0
42,73.0,2,6,2,16,15.3,1,0,1,0,1,0,1
28,77.28,3,6,2,14,16.8,0,0,0,3,1,1,0
24,57.79,3,5,3,12,19.6,0,1,1,2,1,0,0
27,60.89,3,7,3,13,8.6,0,1,0,2,0,0,0
23,38.08,3,6,3,10,33.2,1,1,1,3,1,1,0
42,46.7,2,4,2,16,34.4,1,0,0,2,1,1,0
30,88.17,1,4,3,22,11.2,1,1,1,3,1,0,1
33,68.6,2,5,2,12,21.3,1,0,1,0,0,0,0
34,67.61,1,5,2,13,3.8,1,1,2,0,0,0,1
32,91.43,1,4,4,23,26.8,0,0,1,2,0,1,1
30,72.19,2,4,2,16,23.5,0,1,1,2,0,0,0
31,82.0,1,4,3,18,6.2,1,1,1,0,0,1,1
39,93.93,1,3,2,15,27.5,1,1,0,0,0,0,1
25,84.5,2,8,2,11,18.1,1,0,0,3,0,1,0
40,72.67,2,6,2,12,23.4,1,0,0,2,1,0,0
40,85.96,1,3,2,15,28.0,1,1,0,2,0,0,1
43,67.72,2,5,1,15,17.6,1,1,1,3,0,1,1
28,79.86,2,7,4,11,16.1,0,0,0,1,1,0,0
27,107.03,3,4,4,12,33.3,1,1,1,1,1,1,1
22,81.95,2,7,3,15,11.0,0,0,1,0,0,1,0
28,58.08,3,4,3,11,14.5,1,1,0,0,1,0,0
29,79.64,2,6,2,14,7.2,1,0,0,3,1,1,0
27,55.88,2,5,4,15,14.8,0,0,1,0,0,1,1
24,59.73,3,6,3,15,16.6,0,0,0,3,0,1,0
29,67.48,2,7,3,14,20.3,1,0,2,3,0,1,0
28,59.51,3,6,2,20,16.1,1,1,1,0,1,1,0
36,88.94,1,4,3,9,33.0,1,1,0,3,1,0,1
43,86.55,2,6,3,18,5.8,0,1,2,3,0,0,1
26,77.45,3,6,2,14,17.6,0,0,0,3,0,1,0
23,81.32,2,6,2,18,14.4,1,1,0,2,1,1,0
41,68.49,1,4,2,20,14.2,1,1,1,3,1,1,1
39,71.39,2,6,2,13,16.6,0,1,0,3,1,0,0
39,75.97,1,2,2,19,15.5,1,1,0,0,0,1,1
33,52.41,2,4,3,15,29.5,1,1,0,3,1,1,0
41,76.51,1,3,2,16,8.1,1,0,2,3,1,0,1
28,108.84,2,3,3,14,27.5,1,0,0,2,1,0,1
32,55.92,3,5,2,18,19.3,1,1,2,3,1,0,0
19,70.33,3,6,2,13,9.4,0,0,0,0,1,0,0
32,78.15,1,6,3,15,8.1,0,1,0,0,1,0,0
20,73.78,3,6,1,13,9.1,0,1,2,3,1,0,0
38,72.38,2,4,2,13,12.2,1,1,0,3,1,0,1
39,61.4,2,6,3,19,22.8,0,0,1,1,0,0,0
26,83.89,3,6,2,19,12.7,0,1,0,2,0,1,0
35,73.79,2,4,3,8,13.8,1,1,0,2,1,1,1
33,66.15,2,5,3,11,14.1,0,0,2,3,1,0,0
37,70.54,1,5,3,16,27.4,0,0,0,0,0,1,0
29,57.93,3,5,3,19,13.9,0,1,0,3,0,0,0
32,75.49,2,4,1,12,9.3,1,0,0,3,0,1,0
43,79.79,1,4,3,19,14.4,0,0,0,0,0,0,1
43,87.96,1,4,3,20,17.4,0,0,0,0,0,1,1
32,75.05,1,6,3,22,9.7,0,0,0,2,0,1,0
36,75.81,1,6,3,13,25.9,1,0,0,2,1,0,0
35,73.91,1,2,2,11,15.8,1,0,1,0,1,0,1
23,72.65,2,6,3,20,9.6,0,0,0,0,1,0,0
38,72.4,1,5,2,14,16.2,0,0,0,2,1,1,0
27,73.17,2,5,3,13,13.5,0,1,0,3,1,1,0
27,103.29,1,4,4,9,29.7,0,0,1,2,1,0,1
37,73.31,2,4,3,19,8.3,1,1,1,2,0,1,1
36,67.11,3,6,2,14,20.0,1,1,2,0,1,1,1
23,55.83,3,5,4,9,9.4,0,1,1,3,0,1,0
34,85.66,1,8,3,15,11.0,0,1,0,0,1,0,0
42,81.37,1,2,3,14,25.7,1,1,1,3,1,0,1
15,69.68,2,4,2,13,9.6,0,0,1,0,1,1,0
41,84.43,1,3,3,20,24.0,1,1,0,2,0,1,1
47,86.1,1,4,2,9,13.0,1,1,1,1,0,1,0
41,67.35,2,5,2,15,12.8,1,0,1,0,1,1,1
35,76.19,1,6,2,16,12.4,1,0,1,3,0,0,0
29,43.33,2,5,3,17,22.7,1,1,0,0,0,0,0
41,76.31,2,8,3,14,23.8,1,0,1,0,0,0,0
37,86.96,1,4,3,19,9.6,1,0,0,0,1,0,1
22,55.83,3,5,4,9,20.3,0,0,0,2,0,1,0
35,54.59,3,6,3,12,27.9,1,0,1,1,1,0,0
40,70.16,1,5,3,15,2.5,1,0,0,0,0,1,1
39,75.68,2,5,2,18,14.8,1,0,2,2,0,1,1
37,82.92,1,4,3,23,27.6,1,1,2,3,0,0,1
43,67.54,1,4,2,16,2.4,1,1,0,2,1,1,1
24,66.0,3,6,2,23,13.1,0,1,0,0,1,1,0
36,67.78,3,6,2,16,16.9,0,0,0,2,0,1,0
28,73.61,2,4,2,15,4.8,1,1,0,1,1,0,1
26,63.83,1,4,2,13,15.6,1,0,0,3,0,1,0
31,68.85,1,5,3,14,18.4,0,0,2,0,0,1,0
32,65.75,3,7,2,16,24.1,1,1,1,0,1,1,0
41,92.61,1,7,2,14,13.0,1,1,0,0,0,1,0
37,86.5,1,4,3,17,26.9,1,1,0,0,0,0,1
42,75.39,1,4,3,21,25.0,0,1,1,0,1,0,1
28,64.7,2,5,2,9,16.8,0,0,0,2,1,1,0
23,80.16,3,7,1,18,14.4,0,1,1,3,1,1,0
41,67.27,1,5,2,17,20.8,1,1,0,3,0,1,0
39,92.02,1,4,3,20,19.2,0,1,0,2,0,0,1
28,57.58,2,5,2,18,17.7,1,1,1,3,1,1,0
15,49.22,3,5,4,18,24.6,0,1,0,3,0,1,0
27,77.85,1,5,3,15,17.4,0,0,0,0,1,0,0
30,71.19,2,7,2,13,20.5,1,0,1,1,0,0,0
27,89.45,3,5,3,9,13.2,1,0,1,3,0,1,1
22,51.16,3,5,2,15,11.3,0,1,0,3,1,1,0
29,53.35,3,5,3,14,19.9,0,1,1,2,0,0,0
40,102.26,1,5,3,13,41.5,0,0,1,0,1,1,1
28,74.93,1,7,3,14,21.5,1,0,0,2,1,1,0
23,66.93,2,6,2,9,16.8,0,1,0,3,1,0,0
22,57.49,3,4,2,15,10.3,0,0,0,3,0,1,0
46,69.7,1,3,2,14,17.8,1,0,0,0,1,0,1
23,53.72,3,5,4,12,13.6,0,1,0,1,0,1,0
45,89.82,1,5,3,23,10.6,0,1,0,1,1,1,1
38,59.32,2,6,2,13,20.1,1,0,0,2,1,1,0
32,71.54,3,6,2,16,16.6,1,0,1,0,0,0,0
25,62.36,3,5,2,24,20.7,0,0,1,3,0,0,0
33,62.7,2,4,2,20,17.9,1,0,0,1,0,1,0
18,77.12,3,6,2,19,11.9,0,1,1,3,1,1,0
